time_ms,packet_counter,timestamp_ms,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,baro1_pressure,baro1_height,baro2_pressure,baro2_height,tank_pressure,tank_temp_top,tank_temp_bottom,tank_temp_feeding,injector_pressure,injector_temp,chamber_pressure,battery_soc,battery_current,battery_voltage,state,gnss_north,gnss_east,gnss_speed,gnss_altitude
156099,1561,156099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,291,291,286,276,4048,399,1916,47,0,1139,3,37539,20940,0,0
156199,1562,156199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,291,291,286,276,4043,399,1916,47,0,1139,3,37538,20940,0,0
156299,1563,156299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,291,291,286,276,4038,399,1916,47,0,1139,3,37537,20940,0,0
156399,1564,156399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,291,291,286,276,4033,399,1915,47,0,1139,3,37536,20940,0,0
156499,1565,156499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,291,291,286,276,4028,399,1915,47,0,1139,3,37535,20940,0,0
156599,1566,156599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,291,291,286,276,4023,399,1915,47,0,1139,3,37534,20940,0,0
156699,1567,156699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,291,291,286,276,4018,399,1914,47,0,1139,3,37533,20940,0,0
156799,1568,156799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,291,291,286,276,4013,399,1914,47,0,1139,3,37532,20940,0,0
156899,1569,156899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,291,291,286,276,4008,399,1914,47,0,1139,3,37531,20940,0,0
156999,1570,156999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,291,291,286,276,4003,399,1913,47,0,1139,3,37530,20940,0,0
157099,1571,157099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,291,291,286,276,3998,399,1913,47,0,1139,3,37529,20940,0,0
157199,1572,157199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,291,291,286,276,3993,399,1912,47,0,1139,3,37528,20940,0,0
157299,1573,157299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,291,291,286,276,3988,399,1912,47,0,1139,3,37527,20940,0,0
157399,1574,157399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,291,291,286,276,3983,399,1912,47,0,1139,3,37526,20940,0,0
157499,1575,157499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,291,291,286,276,3978,399,1912,47,0,1139,3,37525,20940,0,0
157599,1576,157599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,291,291,286,276,3973,399,1911,47,0,1139,3,37524,20940,0,0
157699,1577,157699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,291,291,286,276,3969,399,1911,47,0,1139,3,37523,20940,0,0
157799,1578,157799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,291,291,286,276,3964,399,1911,47,0,1139,3,37522,20940,0,0
157899,1579,157899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,291,291,286,276,3959,399,1910,47,0,1139,3,37521,20940,0,0
157999,1580,157999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,291,291,286,276,3954,399,1910,47,0,1139,3,37520,20940,0,0
158099,1581,158099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,291,291,286,276,3949,399,1910,47,0,1139,3,37519,20940,0,0
158199,1582,158199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,291,291,286,276,3944,399,1909,47,0,1139,3,37518,20940,0,0
158299,1583,158299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,291,291,286,276,3939,399,1909,47,0,1139,3,37517,20940,0,0
158399,1584,158399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,291,291,286,276,3934,399,1909,47,0,1139,3,37516,20940,0,0
158499,1585,158499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,291,291,286,276,3929,399,1909,47,0,1139,3,37515,20941,0,0
158599,1586,158599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,291,291,286,276,3924,399,1908,47,0,1139,3,37514,20941,0,0
158699,1587,158699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,291,291,286,276,3919,399,1908,47,0,1139,3,37513,20941,0,0
158799,1588,158799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,291,291,286,276,3914,399,1908,47,0,1139,3,37512,20941,0,0
158899,1589,158899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,291,291,286,276,3909,399,1907,47,0,1139,3,37511,20941,0,0
158999,1590,158999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,291,291,286,276,3904,399,1907,47,0,1139,3,37510,20941,0,0
159099,1591,159099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,291,291,286,276,3899,399,1907,46,0,1139,3,37509,20942,0,0
159199,1592,159199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,291,291,286,276,3894,399,1907,46,0,1139,3,37508,20942,0,0
159299,1593,159299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,291,291,286,276,3889,399,1906,46,0,1139,3,37507,20942,0,0
159399,1594,159399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,291,291,286,276,3885,399,1906,46,0,1139,3,37507,20942,0,0
159499,1595,159499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,291,291,286,276,3880,399,1906,46,0,1139,3,37506,20942,0,0
159599,1596,159599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,291,291,286,276,3875,399,1906,46,0,1139,3,37505,20943,0,0
159699,1597,159699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,291,291,286,276,3870,399,1906,46,0,1139,3,37504,20943,0,0
159799,1598,159799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,291,291,286,276,3865,399,1905,46,0,1139,3,37503,20943,0,0
159899,1599,159899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,291,291,286,276,3860,399,1905,46,0,1139,3,37502,20943,0,0
159999,1600,159999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,291,291,286,276,3856,399,1905,46,0,1139,3,37501,20944,0,0
160099,1601,160099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,291,291,286,276,3851,399,1905,46,0,1139,3,37500,20944,0,0
160199,1602,160199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,291,291,286,276,3846,399,1904,46,0,1139,3,37499,20944,0,0
160299,1603,160299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,291,291,286,276,3841,399,1904,46,0,1139,3,37498,20945,0,0
160399,1604,160399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,291,291,286,276,3837,399,1904,46,0,1139,3,37497,20945,0,0
160499,1605,160499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,291,291,286,276,3832,399,1904,46,0,1139,3,37496,20945,0,0
160599,1606,160599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,291,291,286,276,3827,399,1904,46,0,1139,3,37495,20946,0,0
160699,1607,160699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,292,292,287,277,3822,399,1903,46,0,1139,3,37494,20946,0,0
160799,1608,160799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,292,292,287,277,3818,399,1903,46,0,1139,3,37493,20946,0,0
160899,1609,160899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,292,292,287,277,3813,399,1903,46,0,1139,3,37492,20947,0,0
160999,1610,160999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,292,292,287,277,3808,399,1903,46,0,1139,3,37491,20947,0,0
161099,1611,161099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,292,292,287,277,3804,398,1903,46,0,1139,3,37490,20947,0,0
161199,1612,161199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,292,292,287,277,3799,398,1903,46,0,1139,3,37489,20948,0,0
161299,1613,161299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,292,292,287,277,3795,398,1902,46,0,1139,3,37489,20948,0,0
161399,1614,161399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,292,292,287,277,3790,398,1902,46,0,1139,3,37488,20949,0,0
161499,1615,161499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,292,292,287,277,3786,398,1902,46,0,1139,3,37487,20949,0,0
161599,1616,161599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,292,292,287,277,3781,398,1902,46,0,1139,3,37486,20950,0,0
161699,1617,161699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,292,292,287,277,3777,398,1902,46,0,1139,3,37485,20950,0,0
161799,1618,161799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,292,292,287,277,3772,398,1902,46,0,1139,3,37484,20950,0,0
161899,1619,161899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,292,292,287,277,3768,398,1902,46,0,1139,3,37483,20951,0,0
161999,1620,161999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,292,292,287,277,3763,398,1901,46,0,1139,3,37482,20951,0,0
162099,1621,162099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,292,292,287,277,3759,398,1901,45,0,1139,3,37481,20952,0,0
162199,1622,162199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,292,292,287,277,3755,398,1901,45,0,1139,3,37481,20952,0,0
162299,1623,162299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,292,292,287,277,3750,398,1901,45,0,1139,3,37480,20953,0,0
162399,1624,162399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,292,292,287,277,3746,398,1901,45,0,1139,3,37479,20953,0,0
162499,1625,162499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,292,292,287,277,3742,398,1901,45,0,1139,3,37478,20954,0,0
162599,1626,162599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,292,292,287,277,3737,398,1901,45,0,1139,3,37477,20954,0,0
162699,1627,162699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,292,292,287,277,3733,398,1901,45,0,1139,3,37476,20955,0,0
162799,1628,162799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,292,292,287,277,3729,397,1901,45,0,1139,3,37475,20955,0,0
162899,1629,162899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,292,292,287,277,3725,397,1900,45,0,1139,3,37475,20956,0,0
162999,1630,162999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,292,292,287,277,3720,397,1900,45,0,1139,3,37474,20957,0,0
163099,1631,163099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,292,292,287,277,3716,397,1900,45,0,1139,3,37473,20957,0,0
163199,1632,163199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,292,292,287,277,3712,397,1900,45,0,1139,3,37472,20958,0,0
163299,1633,163299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,292,292,287,277,3708,397,1900,45,0,1139,3,37471,20958,0,0
163399,1634,163399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,292,292,287,277,3704,397,1900,45,0,1139,3,37470,20959,0,0
163499,1635,163499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,292,292,287,277,3700,397,1900,45,0,1139,3,37470,20959,0,0
163599,1636,163599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,292,292,287,277,3696,397,1900,45,0,1139,3,37469,20960,0,0
163699,1637,163699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,292,292,287,277,3692,397,1900,45,0,1139,3,37468,20961,0,0
163799,1638,163799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,292,292,287,277,3688,397,1900,45,0,1139,3,37467,20961,0,0
163899,1639,163899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,292,292,287,277,3684,397,1900,45,0,1139,3,37466,20962,0,0
163999,1640,163999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,292,292,287,277,3680,397,1900,45,0,1139,3,37466,20963,0,0
164099,1641,164099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,292,292,287,277,3677,396,1900,45,0,1139,3,37465,20963,0,0
164199,1642,164199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,292,292,287,277,3673,396,1900,45,0,1139,3,37464,20964,0,0
164299,1643,164299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,292,292,287,277,3669,396,1900,45,0,1139,3,37463,20964,0,0
164399,1644,164399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,292,292,287,277,3665,396,1900,45,0,1139,3,37463,20965,0,0
164499,1645,164499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,292,292,287,277,3662,396,1900,45,0,1139,3,37462,20966,0,0
164599,1646,164599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,292,292,287,277,3658,396,1900,45,0,1139,3,37461,20966,0,0
164699,1647,164699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,292,292,287,277,3654,396,1900,45,0,1139,3,37460,20967,0,0
164799,1648,164799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,292,292,287,277,3651,396,1900,45,0,1139,3,37460,20968,0,0
164899,1649,164899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,292,292,287,277,3647,396,1900,45,0,1139,3,37459,20969,0,0
164999,1650,164999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,292,292,287,277,3644,396,1900,45,0,1139,3,37458,20969,0,0
165099,1651,165099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,292,292,287,277,3640,396,1900,44,0,1139,3,37458,20970,0,0
165199,1652,165199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,292,292,287,277,3637,395,1900,44,0,1139,3,37457,20971,0,0
165299,1653,165299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,293,293,288,278,3633,395,1900,44,0,1139,3,37456,20971,0,0
165399,1654,165399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,293,293,288,278,3630,395,1900,44,0,1139,3,37456,20972,0,0
165499,1655,165499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,293,293,288,278,3626,395,1900,44,0,1139,3,37455,20973,0,0
165599,1656,165599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,293,293,288,278,3623,395,1900,44,0,1139,3,37454,20974,0,0
165699,1657,165699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,293,293,288,278,3620,395,1900,44,0,1139,3,37454,20974,0,0
165799,1658,165799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,293,293,288,278,3617,395,1900,44,0,1139,3,37453,20975,0,0
165899,1659,165899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,293,293,288,278,3613,395,1900,44,0,1139,3,37452,20976,0,0
165999,1660,165999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,293,293,288,278,3610,395,1900,44,0,1139,3,37452,20977,0,0
166099,1661,166099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,293,293,288,278,3607,395,1900,44,0,1139,3,37451,20977,0,0
166199,1662,166199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,293,293,288,278,3604,394,1900,44,0,1139,3,37450,20978,0,0
166299,1663,166299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,293,293,288,278,3601,394,1900,44,0,1139,3,37450,20979,0,0
166399,1664,166399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,293,293,288,278,3598,394,1900,44,0,1139,3,37449,20980,0,0
166499,1665,166499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,293,293,288,278,3595,394,1900,44,0,1139,3,37449,20981,0,0
166599,1666,166599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,293,293,288,278,3592,394,1900,44,0,1139,3,37448,20981,0,0
166699,1667,166699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,293,293,288,278,3589,394,1900,44,0,1139,3,37447,20982,0,0
166799,1668,166799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,293,293,288,278,3586,394,1900,44,0,1139,3,37447,20983,0,0
166899,1669,166899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,293,293,288,278,3584,394,1900,44,0,1139,3,37446,20984,0,0
166999,1670,166999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,293,293,288,278,3581,393,1900,44,0,1139,3,37446,20985,0,0
167099,1671,167099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,293,293,288,278,3578,393,1901,44,0,1139,3,37445,20986,0,0
167199,1672,167199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,293,293,288,278,3576,393,1901,44,0,1139,3,37445,20986,0,0
167299,1673,167299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,293,293,288,278,3573,393,1901,44,0,1139,3,37444,20987,0,0
167399,1674,167399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,293,293,288,278,3570,393,1901,44,0,1139,3,37444,20988,0,0
167499,1675,167499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,293,293,288,278,3568,393,1901,44,0,1139,3,37443,20989,0,0
167599,1676,167599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,293,293,288,278,3565,393,1901,44,0,1139,3,37443,20990,0,0
167699,1677,167699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,293,293,288,278,3563,393,1901,44,0,1139,3,37442,20991,0,0
167799,1678,167799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,293,293,288,278,3560,392,1901,44,0,1139,3,37442,20992,0,0
167899,1679,167899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,293,293,288,278,3558,392,1901,44,0,1139,3,37441,20993,0,0
167999,1680,167999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,293,293,288,278,3556,392,1902,44,0,1139,3,37441,20993,0,0
168099,1681,168099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,293,293,288,278,3553,392,1902,43,0,1139,3,37440,20994,0,0
168199,1682,168199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,293,293,288,278,3551,392,1902,43,0,1139,3,37440,20995,0,0
168299,1683,168299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,293,293,288,278,3549,392,1902,43,0,1139,3,37439,20996,0,0
168399,1684,168399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,293,293,288,278,3547,392,1902,43,0,1139,3,37439,20997,0,0
168499,1685,168499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,293,293,288,278,3545,392,1902,43,0,1139,3,37439,20998,0,0
168599,1686,168599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,293,293,288,278,3543,391,1902,43,0,1139,3,37438,20999,0,0
168699,1687,168699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,293,293,288,278,3541,391,1903,43,0,1139,3,37438,21000,0,0
168799,1688,168799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,293,293,288,278,3539,391,1903,43,0,1139,3,37437,21001,0,0
168899,1689,168899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,293,293,288,278,3537,391,1903,43,0,1139,3,37437,21002,0,0
168999,1690,168999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,293,293,288,278,3535,391,1903,43,0,1139,3,37437,21003,0,0
169099,1691,169099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,293,293,288,278,3533,391,1903,43,0,1139,3,37436,21003,0,0
169199,1692,169199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,294,294,289,279,3531,391,1904,43,0,1139,3,37436,21004,0,0
169299,1693,169299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,294,294,289,279,3530,390,1904,43,0,1139,3,37436,21005,0,0
169399,1694,169399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,294,294,289,279,3528,390,1904,43,0,1139,3,37435,21006,0,0
169499,1695,169499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,294,294,289,279,3526,390,1904,43,0,1139,3,37435,21007,0,0
169599,1696,169599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,294,294,289,279,3525,390,1904,43,0,1139,3,37435,21008,0,0
169699,1697,169699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,294,294,289,279,3523,390,1905,43,0,1139,3,37434,21009,0,0
169799,1698,169799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,294,294,289,279,3522,390,1905,43,0,1139,3,37434,21010,0,0
169899,1699,169899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,294,294,289,279,3520,390,1905,43,0,1139,3,37434,21011,0,0
169999,1700,169999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,294,294,289,279,3519,389,1905,43,0,1139,3,37433,21012,0,0
170099,1701,170099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,294,294,289,279,3517,389,1905,43,0,1139,3,37433,21013,0,0
170199,1702,170199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,294,294,289,279,3516,389,1906,43,0,1139,3,37433,21014,0,0
170299,1703,170299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,294,294,289,279,3515,389,1906,43,0,1139,3,37433,21015,0,0
170399,1704,170399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,294,294,289,279,3514,389,1906,43,0,1139,3,37432,21016,0,0
170499,1705,170499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,294,294,289,279,3513,389,1906,43,0,1139,3,37432,21017,0,0
170599,1706,170599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,294,294,289,279,3511,389,1907,43,0,1139,3,37432,21018,0,0
170699,1707,170699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,294,294,289,279,3510,388,1907,43,0,1139,3,37432,21019,0,0
170799,1708,170799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,294,294,289,279,3509,388,1907,43,0,1139,3,37431,21020,0,0
170899,1709,170899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,294,294,289,279,3508,388,1907,43,0,1139,3,37431,21021,0,0
170999,1710,170999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,294,294,289,279,3507,388,1908,43,0,1139,3,37431,21022,0,0
171099,1711,171099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,294,294,289,279,3507,388,1908,42,0,1139,3,37431,21023,0,0
171199,1712,171199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,294,294,289,279,3506,388,1908,42,0,1139,3,37431,21024,0,0
171299,1713,171299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,294,294,289,279,3505,387,1908,42,0,1139,3,37431,21025,0,0
171399,1714,171399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,294,294,289,279,3504,387,1909,42,0,1139,3,37430,21026,0,0
171499,1715,171499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,294,294,289,279,3504,387,1909,42,0,1139,3,37430,21027,0,0
171599,1716,171599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,294,294,289,279,3503,387,1909,42,0,1139,3,37430,21028,0,0
171699,1717,171699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,294,294,289,279,3502,387,1910,42,0,1139,3,37430,21029,0,0
171799,1718,171799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,294,294,289,279,3502,387,1910,42,0,1139,3,37430,21030,0,0
171899,1719,171899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,294,294,289,279,3501,386,1910,42,0,1139,3,37430,21031,0,0
171999,1720,171999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,294,294,289,279,3501,386,1910,42,0,1139,3,37430,21032,0,0
172099,1721,172099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,294,294,289,279,3501,386,1911,42,0,1139,3,37430,21033,0,0
172199,1722,172199,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1019,6,294,294,289,279,3500,386,1911,42,0,1139,3,37430,21034,0,0
172299,1723,172299,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1020,7,294,294,289,279,3500,386,1911,42,0,1139,3,37430,21035,0,0
172399,1724,172399,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1021,8,294,294,289,279,3500,386,1912,42,0,1139,3,37430,21036,0,0
172499,1725,172499,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1022,9,294,294,289,279,3500,385,1912,42,0,1139,3,37430,21037,0,0
172599,1726,172599,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1023,10,294,294,289,279,3500,385,1912,42,0,1139,3,37430,21038,0,0
172699,1727,172699,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1024,11,294,294,289,279,3500,385,1913,42,0,1139,3,37430,21039,0,0
172799,1728,172799,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1025,12,295,295,290,280,3500,385,1913,42,0,1139,3,37430,21040,0,0
172899,1729,172899,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1026,13,295,295,290,280,3500,385,1913,42,0,1139,3,37430,21041,0,0
172999,1730,172999,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1027,14,295,295,290,280,3500,384,1914,42,0,1139,3,37430,21042,0,0
173099,1731,173099,-8,0,0,0,0,0,-8,0,0,0,0,0,1013,0,1018,5,295,295,290,280,3500,384,1914,42,0,1139,3,37430,21043,0,0
